id_proposta,nome_do_deputado,nome_do_partido,uf,voto
1342019,Wolney Queiroz,PDT,Pernambuco (PE),Sim
1342019,Marx Beltrão,PSD,Alagoas (AL),Não
1342019,Paulão,PT,Alagoas (AL),Sim
1342019,Pedro Vilela,PSDB,Alagoas (AL),Não
1342019,Sergio Toledo,PL,Alagoas (AL),Não
1342019,Tereza Nelma,PSDB,Alagoas (AL),Não
1342019,Bosco Costa,PL,Sergipe (SE),Não
1342019,Fabio Reis,MDB,Sergipe (SE),Não
1342019,Gustinho Ribeiro,Solidaried,Sergipe (SE),Não
1342019,João Daniel,PT,Sergipe (SE),Sim
1342019,Laercio Oliveira,PP,Sergipe (SE),Não
1342019,Valdevan Noventa,PL,Sergipe (SE),Sim
1342019,Adolfo Viana,PSDB,Bahia (BA),Não
1342019,Afonso Florence,PT,Bahia (BA),Sim
1342019,Alex Santana,PDT,Bahia (BA),Não
1342019,Alice Portugal,PCdoB,Bahia (BA),Sim
1342019,Bacelar,Podemos,Bahia (BA),Sim
1342019,Cacá Leão,PP,Bahia (BA),Não
1342019,Charles Fernandes,PSD,Bahia (BA),Não
1342019,Elmar Nascimento,DEM,Bahia (BA),Não
1342019,Félix Mendonça Júnior,PDT,Bahia (BA),Sim
1342019,José Nunes,PSD,Bahia (BA),Sim
1342019,José Rocha,PL,Bahia (BA),Não
1342019,Joseildo Ramos,PT,Bahia (BA),Sim
1342019,Leur Lomanto Júnior,DEM,Bahia (BA),Não
1342019,Lídice da Mata,PSB,Bahia (BA),Sim
1342019,Marcelo Nilo,PSB,Bahia (BA),Sim
1342019,Márcio Marinho,Republican,Bahia (BA),Não
1342019,Mário Negromonte Jr.,PP,Bahia (BA),Não
1342019,Otto Alencar Filho,PSD,Bahia (BA),Não
1342019,Pastor Sargento Isidório,Avante,Bahia (BA),Sim
1342019,Paulo Azi,DEM,Bahia (BA),Sim
1342019,Paulo Magalhães,PSD,Bahia (BA),Não
1342019,Professora Dayane Pimentel,PSL,Bahia (BA),Não
1342019,Raimundo Costa,PL,Bahia (BA),Não
1342019,Ronaldo Carletto,PP,Bahia (BA),Não
1342019,Tia Eron,Republican,Bahia (BA),Não
1342019,Tito,Avante,Bahia (BA),Não
1342019,Uldurico Junior,PROS,Bahia (BA),Não
1342019,Valmir Assunção,PT,Bahia (BA),Sim
1342019,Waldenor Pereira,PT,Bahia (BA),Sim
1342019,Zé Neto,PT,Bahia (BA),Sim
1342019,Alê Silva,PSL,Minas Gerais (MG),Não
1342019,André Janones,Avante,Minas Gerais (MG),Sim
1342019,Bilac Pinto,DEM,Minas Gerais (MG),Sim
1342019,Delegado Marcelo Freitas,PSL,Minas Gerais (MG),Não
1342019,Dimas Fabiano,PP,Minas Gerais (MG),Não
1342019,Dr. Frederico,Patriota,Minas Gerais (MG),Não
1342019,Emidinho Madeira,PSB,Minas Gerais (MG),Não
1342019,Eros Biondini,PROS,Minas Gerais (MG),Não
1342019,Fábio Ramalho,MDB,Minas Gerais (MG),Não
1342019,Franco Cartafina,PP,Minas Gerais (MG),Não
1342019,Gilberto Abramo,Republican,Minas Gerais (MG),Não
1342019,Greyce Elias,Avante,Minas Gerais (MG),Não
1342019,Igor Timo,Podemos,Minas Gerais (MG),Não
1342019,Junio Amaral,PSL,Minas Gerais (MG),Não
1342019,Lafayette de Andrada,Republican,Minas Gerais (MG),Não
1342019,Leonardo Monteiro,PT,Minas Gerais (MG),Sim
1342019,Lincoln Portela,PL,Minas Gerais (MG),Não
1342019,Lucas Gonzalez,Novo,Minas Gerais (MG),Não
1342019,Luis Tibé,Avante,Minas Gerais (MG),Não
1342019,Marcelo Aro,PP,Minas Gerais (MG),Não
1342019,Mauro Lopes,MDB,Minas Gerais (MG),Não
1342019,Odair Cunha,PT,Minas Gerais (MG),Sim
1342019,Padre João,PT,Minas Gerais (MG),Sim
1342019,Patrus Ananias,PT,Minas Gerais (MG),Sim
1342019,Paulo Abi-Ackel,PSDB,Minas Gerais (MG),Não
1342019,Paulo Guedes,PT,Minas Gerais (MG),Sim
1342019,Reginaldo Lopes,PT,Minas Gerais (MG),Sim
1342019,Rodrigo de Castro,PSDB,Minas Gerais (MG),Não
1342019,Rogério Correia,PT,Minas Gerais (MG),Sim
1342019,Subtenente Gonzaga,PDT,Minas Gerais (MG),Sim
1342019,Tiago Mitraud,Novo,Minas Gerais (MG),Não
1342019,Vilson da Fetaemg,PSB,Minas Gerais (MG),Sim
1342019,Weliton Prado,PROS,Minas Gerais (MG),Sim
1342019,Zé Silva,Solidaried,Minas Gerais (MG),Não
1342019,Amaro Neto,Republican,Espírito Santo (ES),Não
1342019,Da Vitória,Cidadania,Espírito Santo (ES),Não
1342019,Dra. Soraya Manato,PSL,Espírito Santo (ES),Não
1342019,Felipe Rigoni,PSB,Espírito Santo (ES),Sim
1342019,Helder Salomão,PT,Espírito Santo (ES),Sim
1342019,Lauriete,PSC,Espírito Santo (ES),Não
1342019,Norma Ayub,DEM,Espírito Santo (ES),Sim
1342019,Ted Conti,PSB,Espírito Santo (ES),Sim
1342019,Aureo Ribeiro,Solidaried,Rio de Janeiro (RJ),Não
1342019,Chico D`Angelo,PDT,Rio de Janeiro (RJ),Sim
1342019,Chiquinho Brazão,Avante,Rio de Janeiro (RJ),Não
1342019,Clarissa Garotinho,PROS,Rio de Janeiro (RJ),Não
1342019,Daniela do Waguinho,MDB,Rio de Janeiro (RJ),Não
1342019,Delegado Antônio Furtado,PSL,Rio de Janeiro (RJ),Não
1342019,Felício Laterça,PSL,Rio de Janeiro (RJ),Não
1342019,Gelson Azevedo,PL,Rio de Janeiro (RJ),Não
1342019,Glauber Braga,PSOL,Rio de Janeiro (RJ),Sim
1342019,Helio Lopes,PSL,Rio de Janeiro (RJ),Não
1342019,Hugo Leal,PSD,Rio de Janeiro (RJ),Não
1342019,Jandira Feghali,PCdoB,Rio de Janeiro (RJ),Sim
1342019,Jones Moura,PSD,Rio de Janeiro (RJ),Não
1342019,Leonardo Picciani,MDB,Rio de Janeiro (RJ),Abstenção
1342019,Lourival Gomes,PSL,Rio de Janeiro (RJ),Não
1342019,Luiz Lima,PSL,Rio de Janeiro (RJ),Não
1342019,Márcio Labre,PSL,Rio de Janeiro (RJ),Não
1342019,Paulo Ramos,PDT,Rio de Janeiro (RJ),Sim
1342019,Professor Joziel,PSL,Rio de Janeiro (RJ),Não
1342019,Rosangela Gomes,Republican,Rio de Janeiro (RJ),Art. 17
1342019,Talíria Petrone,PSOL,Rio de Janeiro (RJ),Sim
1342019,Abou Anni,PSL,São Paulo (SP),Não
1342019,Adriana Ventura,Novo,São Paulo (SP),Não
1342019,Alencar Santana Braga,PT,São Paulo (SP),Sim
1342019,Alex Manente,Cidadania,São Paulo (SP),Não
1342019,Alexandre Padilha,PT,São Paulo (SP),Sim
1342019,Alexis Fonteyne,Novo,São Paulo (SP),Não
1342019,Arnaldo Jardim,Cidadania,São Paulo (SP),Não
1342019,Bozzella,PSL,São Paulo (SP),Não
1342019,Capitão Augusto,PL,São Paulo (SP),Não
1342019,Carla Zambelli,PSL,São Paulo (SP),Não
1342019,Carlos Zarattini,PT,São Paulo (SP),Sim
1342019,David Soares,DEM,São Paulo (SP),Não
1342019,Eduardo Bolsonaro,PSL,São Paulo (SP),Não
1342019,Eduardo Cury,PSDB,São Paulo (SP),Não
1342019,Eli Corrêa Filho,DEM,São Paulo (SP),Sim
1342019,General Peternelli,PSL,São Paulo (SP),Não
1342019,Guiga Peixoto,PSL,São Paulo (SP),Não
1342019,Guilherme Derrite,PP,São Paulo (SP),Não
1342019,Herculano Passos,MDB,São Paulo (SP),Não
1342019,Ivan Valente,PSOL,São Paulo (SP),Sim
1342019,Joice Hasselmann,PSL,São Paulo (SP),Não
1342019,Kim Kataguiri,DEM,São Paulo (SP),Sim
1342019,Luiz Carlos Motta,PL,São Paulo (SP),Não
1342019,Luiz Philippe de Orleans e Bragança,PSL,São Paulo (SP),Não
1342019,Marcio Alvino,PL,São Paulo (SP),Não
1342019,Marco Bertaiolli,PSD,São Paulo (SP),Não
1342019,Maria Rosas,Republican,São Paulo (SP),Não
1342019,Miguel Lombardi,PL,São Paulo (SP),Não
1342019,Milton Vieira,Republican,São Paulo (SP),Não
1342019,Nilto Tatto,PT,São Paulo (SP),Sim
1342019,Orlando Silva,PCdoB,São Paulo (SP),Sim
1342019,Paulo Teixeira,PT,São Paulo (SP),Sim
1342019,Policial Katia Sastre,PL,São Paulo (SP),Não
1342019,Renata Abreu,Podemos,São Paulo (SP),Não
1342019,Ricardo Silva,PSB,São Paulo (SP),Não
1342019,Roberto Alves,Republican,São Paulo (SP),Não
1342019,Roberto de Lucena,Podemos,São Paulo (SP),Não
1342019,Rodrigo Agostinho,PSB,São Paulo (SP),Sim
1342019,Rosana Valle,PSB,São Paulo (SP),Sim
1342019,Rui Falcão,PT,São Paulo (SP),Sim
1342019,Sâmia Bomfim,PSOL,São Paulo (SP),Sim
1342019,Samuel Moreira,PSDB,São Paulo (SP),Não
1342019,Tabata Amaral,PSB,São Paulo (SP),Sim
1342019,Tiririca,PL,São Paulo (SP),Sim
1342019,Vicentinho,PT,São Paulo (SP),Sim
1342019,Vinicius Poit,Novo,São Paulo (SP),Não
1342019,Vitor Lippi,PSDB,São Paulo (SP),Não
1342019,Carlos Bezerra,MDB,Mato Grosso (MT),Sim
1342019,Dr. Leonardo,Solidaried,Mato Grosso (MT),Não
1342019,Emanuel Pinheiro Neto,PTB,Mato Grosso (MT),Sim
1342019,José Medeiros,Podemos,Mato Grosso (MT),Não
1342019,Juarez Costa,MDB,Mato Grosso (MT),Não
1342019,Professora Rosa Neide,PT,Mato Grosso (MT),Sim
1342019,Bia Kicis,PSL,Distrito Federal (DF),Não
1342019,Celina Leão,PP,Distrito Federal (DF),Não
1342019,Erika Kokay,PT,Distrito Federal (DF),Sim
1342019,Julio Cesar Ribeiro,Republican,Distrito Federal (DF),Não
1342019,Luis Miranda,DEM,Distrito Federal (DF),Não
1342019,Paula Belmonte,Cidadania,Distrito Federal (DF),Não
1342019,Adriano do Baldy,PP,Goiás (GO),Não
1342019,Célio Silveira,PSDB,Goiás (GO),Não
1342019,Delegado Waldir,PSL,Goiás (GO),Sim
1342019,Dr. Zacharias Calil,DEM,Goiás (GO),Sim
1342019,Elias Vaz,PSB,Goiás (GO),Sim
1342019,Flávia Morais,PDT,Goiás (GO),Sim
1342019,Francisco Jr.,PSD,Goiás (GO),Não
1342019,Glaustin da Fokus,PSC,Goiás (GO),Não
1342019,João Campos,Republican,Goiás (GO),Não
1342019,Professor Alcides,PP,Goiás (GO),Não
1342019,Vitor Hugo,PSL,Goiás (GO),Não
1342019,Beto Pereira,PSDB,Mato Grosso do Sul (MS),Não
1342019,Dagoberto Nogueira,PDT,Mato Grosso do Sul (MS),Sim
1342019,Dr. Luiz Ovando,PSL,Mato Grosso do Sul (MS),Não
1342019,Fábio Trad,PSD,Mato Grosso do Sul (MS),Não
1342019,Loester Trutis,PSL,Mato Grosso do Sul (MS),Não
1342019,Vander Loubet,PT,Mato Grosso do Sul (MS),Sim
1342019,Aliel Machado,PSB,Paraná (PR),Sim
1342019,Aroldo Martins,Republican,Paraná (PR),Não
1342019,Christiane de Souza Yared,PL,Paraná (PR),Não
1342019,Diego Garcia,Podemos,Paraná (PR),Não
1342019,Enio Verri,PT,Paraná (PR),Sim
1342019,Felipe Francischini,PSL,Paraná (PR),Não
1342019,Filipe Barros,PSL,Paraná (PR),Não
1342019,Gleisi Hoffmann,PT,Paraná (PR),Sim
1342019,Gustavo Fruet,PDT,Paraná (PR),Sim
1342019,Leandre,PV,Paraná (PR),Sim
1342019,Luciano Ducci,PSB,Paraná (PR),Sim
1342019,Luizão Goulart,Republican,Paraná (PR),Não
1342019,Osmar Serraglio,PP,Paraná (PR),Não
1342019,Paulo Eduardo Martins,PSC,Paraná (PR),Não
1342019,Reinhold Stephanes Junior,PSD,Paraná (PR),Não
1342019,Ricardo Barros,PP,Paraná (PR),Não
1342019,Roman,Patriota,Paraná (PR),Não
1342019,Rubens Bueno,Cidadania,Paraná (PR),Sim
1342019,Sargento Fahur,PSD,Paraná (PR),Não
1342019,Toninho Wandscheer,PROS,Paraná (PR),Não
1342019,Vermelho,PSD,Paraná (PR),Não
1342019,Angela Amin,PP,Santa Catarina (SC),Não
1342019,Carlos Chiodini,MDB,Santa Catarina (SC),Não
1342019,Carmen Zanotto,Cidadania,Santa Catarina (SC),Não
1342019,Caroline de Toni,PSL,Santa Catarina (SC),Sim
1342019,Coronel Armando,PSL,Santa Catarina (SC),Não
1342019,Darci de Matos,PSD,Santa Catarina (SC),Não
1342019,Fabio Schiochet,PSL,Santa Catarina (SC),Não
1342019,Geovania de Sá,PSDB,Santa Catarina (SC),Não
1342019,Gilson Marques,Novo,Santa Catarina (SC),Não
1342019,Ricardo Guidi,PSD,Santa Catarina (SC),Não
1342019,Rodrigo Coelho,PSB,Santa Catarina (SC),Não
1342019,Afonso Hamm,PP,Rio Grande do Sul (RS),Não
1342019,Bibo Nunes,PSL,Rio Grande do Sul (RS),Não
1342019,Carlos Gomes,Republican,Rio Grande do Sul (RS),Não
1342019,Covatti Filho,PP,Rio Grande do Sul (RS),Não
1342019,Daniel Trzeciak,PSDB,Rio Grande do Sul (RS),Não
1342019,Jerônimo Goergen,PP,Rio Grande do Sul (RS),Não
1342019,Liziane Bayer,PSB,Rio Grande do Sul (RS),Não
1342019,Lucas Redecker,PSDB,Rio Grande do Sul (RS),Não
1342019,Marcelo Brum,PSL,Rio Grande do Sul (RS),Não
1342019,Marcelo Moraes,PTB,Rio Grande do Sul (RS),Não
1342019,Marcon,PT,Rio Grande do Sul (RS),Sim
1342019,Marlon Santos,PDT,Rio Grande do Sul (RS),Não
1342019,Maurício Dziedricki,PTB,Rio Grande do Sul (RS),Não
1342019,Nereu Crispim,PSL,Rio Grande do Sul (RS),Não
1342019,Osmar Terra,MDB,Rio Grande do Sul (RS),Não
1342019,Paulo Pimenta,PT,Rio Grande do Sul (RS),Sim
1342019,Pedro Westphalen,PP,Rio Grande do Sul (RS),Não
1342019,Sanderson,PSL,Rio Grande do Sul (RS),Não
16052019,Edio Lopes,PL,Roraima (RR),Não
16052019,Haroldo Cathedral,PSD,Roraima (RR),Não
16052019,Jhonatan de Jesus,Republican,Roraima (RR),Sim
16052019,Joenia Wapichana,Rede,Roraima (RR),Não
16052019,Ottaci Nascimento,Solidaried,Roraima (RR),Não
16052019,Acácio Favacho,PROS,Amapá (AP),Não
16052019,Camilo Capiberibe,PSB,Amapá (AP),Sim
16052019,Pedro Dalua,PSC,Amapá (AP),Não
16052019,Professora Marcivania,PCdoB,Amapá (AP),Sim
16052019,Vinicius Gurgel,PL,Amapá (AP),Não
16052019,Airton Faleiro,PT,Pará (PA),Sim
16052019,Beto Faro,PT,Pará (PA),Sim
16052019,Cássio Andrade,PSB,Pará (PA),Sim
16052019,Celso Sabino,PSL,Pará (PA),Não
16052019,Cristiano Vale,PL,Pará (PA),Não
16052019,Delegado Éder Mauro,PSD,Pará (PA),Não
16052019,Eduardo Costa,PTB,Pará (PA),Não
16052019,Hélio Leite,DEM,Pará (PA),Não
16052019,Joaquim Passarinho,PSD,Pará (PA),Não
16052019,Júnior Ferrari,PSD,Pará (PA),Não
16052019,Nilson Pinto,PSDB,Pará (PA),Não
16052019,Vivi Reis,PSOL,Pará (PA),Sim
16052019,Átila Lins,PP,Amazonas (AM),Não
16052019,José Ricardo,PT,Amazonas (AM),Sim
16052019,Sidney Leite,PSD,Amazonas (AM),Não
16052019,Coronel Chrisóstomo,PSL,Rondonia (RO),Não
16052019,Expedito Netto,PSD,Rondonia (RO),Sim
16052019,Jaqueline Cassol,PP,Rondonia (RO),Não
16052019,Léo Moraes,Podemos,Rondonia (RO),Sim
16052019,Lucio Mosquini,MDB,Rondonia (RO),Não
16052019,Mariana Carvalho,PSDB,Rondonia (RO),Não
16052019,Mauro Nazif,PSB,Rondonia (RO),Não
16052019,Silvia Cristina,PDT,Rondonia (RO),Sim
16052019,Alan Rick,DEM,Acre (AC),Não
16052019,Dra. Vanda Milani,Solidaried,Acre (AC),Não
16052019,Flaviano Melo,MDB,Acre (AC),Não
16052019,Jesus Sérgio,PDT,Acre (AC),Sim
16052019,Leo de Brito,PT,Acre (AC),Sim
16052019,Mara Rocha,PSDB,Acre (AC),Sim
16052019,Perpétua Almeida,PCdoB,Acre (AC),Sim
16052019,Carlos Henrique Gaguim,DEM,Tocantins (TO),Sim
16052019,Célio Moura,PT,Tocantins (TO),Sim
16052019,Dulce Miranda,MDB,Tocantins (TO),Não
16052019,Eli Borges,Solidaried,Tocantins (TO),Não
16052019,Professora Dorinha Seabra Rezende,DEM,Tocantins (TO),Não
16052019,Tiago Dimas,Solidaried,Tocantins (TO),Não
16052019,Vicentinho Júnior,PL,Tocantins (TO),Não
16052019,Aluisio Mendes,PSC,Maranhão (MA),Não
16052019,Bira do Pindaré,PSB,Maranhão (MA),Sim
16052019,Cleber Verde,Republican,Maranhão (MA),Não
16052019,Gastão Vieira,PROS,Maranhão (MA),Não
16052019,Gil Cutrim,Republican,Maranhão (MA),Não
16052019,Hildo Rocha,MDB,Maranhão (MA),Não
16052019,Josivaldo JP,Podemos,Maranhão (MA),Não
16052019,Pastor Gil,PL,Maranhão (MA),Não
16052019,Pedro Lucas Fernandes,PTB,Maranhão (MA),Sim
16052019,Rubens Pereira Júnior,PCdoB,Maranhão (MA),Sim
16052019,Zé Carlos,PT,Maranhão (MA),Sim
16052019,AJ Albuquerque,PP,Ceará (CE),Não
16052019,André Figueiredo,PDT,Ceará (CE),Sim
16052019,Aníbal Gomes,DEM,Ceará (CE),Não
16052019,Capitão Wagner,PROS,Ceará (CE),Não
16052019,Célio Studart,PV,Ceará (CE),Sim
16052019,Danilo Forte,PSDB,Ceará (CE),Não
16052019,Denis Bezerra,PSB,Ceará (CE),Não
16052019,Eduardo Bismarck,PDT,Ceará (CE),Sim
16052019,Genecias Noronha,Solidaried,Ceará (CE),Não
16052019,Heitor Freire,PSL,Ceará (CE),Não
16052019,Idilvan Alencar,PDT,Ceará (CE),Sim
16052019,José Airton Félix Cirilo,PT,Ceará (CE),Sim
16052019,José Guimarães,PT,Ceará (CE),Sim
16052019,Júnior Mano,PL,Ceará (CE),Não
16052019,Leônidas Cristino,PDT,Ceará (CE),Sim
16052019,Luizianne Lins,PT,Ceará (CE),Sim
16052019,Pedro Augusto Bezerra,PTB,Ceará (CE),Não
16052019,Robério Monteiro,PDT,Ceará (CE),Sim
16052019,Vaidon Oliveira,PROS,Ceará (CE),Não
16052019,Átila Lira,PP,Piauí (PI),Sim
16052019,Flávio Nogueira,PDT,Piauí (PI),Sim
16052019,Iracema Portella,PP,Piauí (PI),Não
16052019,Júlio Cesar,PSD,Piauí (PI),Não
16052019,Marcos Aurélio Sampaio,MDB,Piauí (PI),Não
16052019,Margarete Coelho,PP,Piauí (PI),Não
16052019,Marina Santos,PL,Piauí (PI),Não
16052019,Merlong Solano,PT,Piauí (PI),Sim
16052019,Rejane Dias,PT,Piauí (PI),Sim
16052019,Benes Leocádio,Republican,Rio Grande do Norte (RN),Sim
16052019,Beto Rosado,PP,Rio Grande do Norte (RN),Não
16052019,Carla Dickson,PROS,Rio Grande do Norte (RN),Não
16052019,General Girão,PSL,Rio Grande do Norte (RN),Não
16052019,João Maia,PL,Rio Grande do Norte (RN),Não
16052019,Rafael Motta,PSB,Rio Grande do Norte (RN),Sim
16052019,Walter Alves,MDB,Rio Grande do Norte (RN),Não
16052019,Aguinaldo Ribeiro,PP,Paraíba (PB),Não
16052019,Edna Henrique,PSDB,Paraíba (PB),Não
16052019,Frei Anastacio Ribeiro,PT,Paraíba (PB),Sim
16052019,Hugo Motta,Republican,Paraíba (PB),Não
16052019,Julian Lemos,PSL,Paraíba (PB),Não
16052019,Ruy Carneiro,PSDB,Paraíba (PB),Sim
16052019,Wilson Santiago,PTB,Paraíba (PB),Não
16052019,André Ferreira,PSC,Pernambuco (PE),Não
16052019,Augusto Coutinho,Solidaried,Pernambuco (PE),Não
16052019,Daniel Coelho,Cidadania,Pernambuco (PE),Não
16052019,Felipe Carreras,PSB,Pernambuco (PE),Não
16052019,Fernando Monteiro,PP,Pernambuco (PE),Não
16052019,Fernando Rodolfo,PL,Pernambuco (PE),Sim
16052019,Gonzaga Patriota,PSB,Pernambuco (PE),Não
16052019,Marília Arraes,PT,Pernambuco (PE),Sim
16052019,Milton Coelho,PSB,Pernambuco (PE),Sim
16052019,Ossesio Silva,Republican,Pernambuco (PE),Não
16052019,Raul Henry,MDB,Pernambuco (PE),Não
16052019,Ricardo Teobaldo,Podemos,Pernambuco (PE),Não
16052019,Silvio Costa Filho,Republican,Pernambuco (PE),Não
16052019,Túlio Gadêlha,PDT,Pernambuco (PE),Sim
16052019,Arthur Lira,PP,Alagoas (AL),Art. 17
16052019,Marx Beltrão,PSD,Alagoas (AL),Não
16052019,Paulão,PT,Alagoas (AL),Sim
16052019,Pedro Vilela,PSDB,Alagoas (AL),Não
16052019,Sergio Toledo,PL,Alagoas (AL),Não
16052019,Severino Pessoa,Republican,Alagoas (AL),Não
16052019,Tereza Nelma,PSDB,Alagoas (AL),Não
16052019,Bosco Costa,PL,Sergipe (SE),Não
16052019,Fábio Mitidieri,PSD,Sergipe (SE),Não
16052019,Fabio Reis,MDB,Sergipe (SE),Não
16052019,Gustinho Ribeiro,Solidaried,Sergipe (SE),Não
16052019,Valdevan Noventa,PL,Sergipe (SE),Sim
16052019,Adolfo Viana,PSDB,Bahia (BA),Não
16052019,Alex Santana,PDT,Bahia (BA),Não
16052019,Alice Portugal,PCdoB,Bahia (BA),Sim
16052019,Arthur Oliveira Maia,DEM,Bahia (BA),Não
16052019,Bacelar,Podemos,Bahia (BA),Não
16052019,Cacá Leão,PP,Bahia (BA),Não
16052019,Charles Fernandes,PSD,Bahia (BA),Não
16052019,Claudio Cajado,PP,Bahia (BA),Não
16052019,Félix Mendonça Júnior,PDT,Bahia (BA),Sim
16052019,João Carlos Bacelar,PL,Bahia (BA),Não
16052019,José Nunes,PSD,Bahia (BA),Não
16052019,José Rocha,PL,Bahia (BA),Não
16052019,Joseildo Ramos,PT,Bahia (BA),Sim
16052019,Lídice da Mata,PSB,Bahia (BA),Sim
16052019,Marcelo Nilo,PSB,Bahia (BA),Não
16052019,Márcio Marinho,Republican,Bahia (BA),Não
16052019,Mário Negromonte Jr.,PP,Bahia (BA),Não
16052019,Otto Alencar Filho,PSD,Bahia (BA),Não
16052019,Pastor Sargento Isidório,Avante,Bahia (BA),Sim
16052019,Paulo Azi,DEM,Bahia (BA),Não
16052019,Paulo Magalhães,PSD,Bahia (BA),Não
16052019,Professora Dayane Pimentel,PSL,Bahia (BA),Não
16052019,Raimundo Costa,PL,Bahia (BA),Não
16052019,Ronaldo Carletto,PP,Bahia (BA),Não
16052019,Tia Eron,Republican,Bahia (BA),Sim
16052019,Tito,Avante,Bahia (BA),Não
16052019,Uldurico Junior,PROS,Bahia (BA),Não
16052019,Waldenor Pereira,PT,Bahia (BA),Sim
16052019,Zé Neto,PT,Bahia (BA),Sim
16052019,Aécio Neves,PSDB,Minas Gerais (MG),Não
16052019,Alê Silva,PSL,Minas Gerais (MG),Não
16052019,André Janones,Avante,Minas Gerais (MG),Sim
16052019,Bilac Pinto,DEM,Minas Gerais (MG),Não
16052019,Charlles Evangelista,PSL,Minas Gerais (MG),Não
16052019,Delegado Marcelo Freitas,PSL,Minas Gerais (MG),Não
16052019,Diego Andrade,PSD,Minas Gerais (MG),Não
16052019,Domingos Sávio,PSDB,Minas Gerais (MG),Não
16052019,Dr. Frederico,Patriota,Minas Gerais (MG),Sim
16052019,Emidinho Madeira,PSB,Minas Gerais (MG),Não
16052019,Eros Biondini,PROS,Minas Gerais (MG),Não
16052019,Euclydes Pettersen,PSC,Minas Gerais (MG),Não
16052019,Fábio Ramalho,MDB,Minas Gerais (MG),Não
16052019,Franco Cartafina,PP,Minas Gerais (MG),Não
16052019,Gilberto Abramo,Republican,Minas Gerais (MG),Sim
16052019,Greyce Elias,Avante,Minas Gerais (MG),Não
16052019,Hercílio Coelho Diniz,MDB,Minas Gerais (MG),Não
16052019,Igor Timo,Podemos,Minas Gerais (MG),Não
16052019,Júlio Delgado,PSB,Minas Gerais (MG),Abstenção
16052019,Lafayette de Andrada,Republican,Minas Gerais (MG),Sim
16052019,Lincoln Portela,PL,Minas Gerais (MG),Não
16052019,Lucas Gonzalez,Novo,Minas Gerais (MG),Não
16052019,Luis Tibé,Avante,Minas Gerais (MG),Não
16052019,Marcelo Álvaro Antônio,PSL,Minas Gerais (MG),Não
16052019,Marcelo Aro,PP,Minas Gerais (MG),Não
16052019,Mário Heringer,PDT,Minas Gerais (MG),Sim
16052019,Mauro Lopes,MDB,Minas Gerais (MG),Não
16052019,Newton Cardoso Jr,MDB,Minas Gerais (MG),Não
16052019,Odair Cunha,PT,Minas Gerais (MG),Sim
16052019,Padre João,PT,Minas Gerais (MG),Sim
16052019,Patrus Ananias,PT,Minas Gerais (MG),Sim
16052019,Paulo Abi-Ackel,PSDB,Minas Gerais (MG),Não
16052019,Paulo Guedes,PT,Minas Gerais (MG),Sim
16052019,Reginaldo Lopes,PT,Minas Gerais (MG),Sim
16052019,Rodrigo de Castro,PSDB,Minas Gerais (MG),Não
16052019,Rogério Correia,PT,Minas Gerais (MG),Sim
16052019,Subtenente Gonzaga,PDT,Minas Gerais (MG),Sim
16052019,Tiago Mitraud,Novo,Minas Gerais (MG),Não
16052019,Vilson da Fetaemg,PSB,Minas Gerais (MG),Sim
16052019,Weliton Prado,PROS,Minas Gerais (MG),Sim
16052019,Zé Silva,Solidaried,Minas Gerais (MG),Não
16052019,Amaro Neto,Republican,Espírito Santo (ES),Não
16052019,Da Vitória,Cidadania,Espírito Santo (ES),Não
16052019,Dra. Soraya Manato,PSL,Espírito Santo (ES),Não
16052019,Evair Vieira de Melo,PP,Espírito Santo (ES),Não
16052019,Felipe Rigoni,PSB,Espírito Santo (ES),Não
16052019,Helder Salomão,PT,Espírito Santo (ES),Sim
16052019,Lauriete,PSC,Espírito Santo (ES),Não
16052019,Neucimar Fraga,PSD,Espírito Santo (ES),Não
16052019,Norma Ayub,DEM,Espírito Santo (ES),Não
16052019,Ted Conti,PSB,Espírito Santo (ES),Não
16052019,Aureo Ribeiro,Solidaried,Rio de Janeiro (RJ),Não
16052019,Carlos Jordy,PSL,Rio de Janeiro (RJ),Não
16052019,Chico D`Angelo,PDT,Rio de Janeiro (RJ),Sim
16052019,Chiquinho Brazão,Avante,Rio de Janeiro (RJ),Não
16052019,Christino Aureo,PP,Rio de Janeiro (RJ),Não
16052019,Clarissa Garotinho,PROS,Rio de Janeiro (RJ),Sim
16052019,Daniela do Waguinho,MDB,Rio de Janeiro (RJ),Não
16052019,Delegado Antônio Furtado,PSL,Rio de Janeiro (RJ),Não
16052019,Felício Laterça,PSL,Rio de Janeiro (RJ),Não
16052019,Gelson Azevedo,PL,Rio de Janeiro (RJ),Não
16052019,Glauber Braga,PSOL,Rio de Janeiro (RJ),Sim
16052019,Gurgel,PSL,Rio de Janeiro (RJ),Não
16052019,Helio Lopes,PSL,Rio de Janeiro (RJ),Não
16052019,Hugo Leal,PSD,Rio de Janeiro (RJ),Não
16052019,Jandira Feghali,PCdoB,Rio de Janeiro (RJ),Sim
16052019,Jones Moura,PSD,Rio de Janeiro (RJ),Não
16052019,Jorge Braz,Republican,Rio de Janeiro (RJ),Não
16052019,Julio Lopes,PP,Rio de Janeiro (RJ),Não
16052019,Leonardo Picciani,MDB,Rio de Janeiro (RJ),Não
16052019,Luiz Lima,PSL,Rio de Janeiro (RJ),Não
